;ESTACAO;DATA (YYYY-MM-DD);rain_max;rad_max;temp_avg;temp_max;temp_min;hum_max;hum_min;wind_max;wind_avg
2280551;A652;2020-09-12;0.0;3127.3;24.9875;29.9;22.4;91.0;61.0;5.8;1.6666666666666667
2280552;A652;2020-09-13;0.0;3171.9;25.65;28.3;23.0;88.0;51.0;8.9;2.091666666666667
2280553;A652;2020-09-14;0.0;3171.3;27.120833333333334;33.1;23.6;83.0;28.0;9.8;2.0083333333333333
2280554;A652;2020-09-15;0.0;1359.3;23.125;25.2;21.3;89.0;73.0;20.1;6.495833333333334
2280555;A652;2020-09-16;0.0;3157.8;23.641666666666666;28.5;21.4;89.0;64.0;11.4;4.8478260869565215
2280556;A652;2020-09-17;0.0;3178.8;25.120833333333334;33.1;21.9;88.0;31.0;19.8;2.9958333333333336
2280557;A652;2020-09-18;0.0;3083.9;24.579166666666666;28.6;22.7;87.0;64.0;13.0;3.3166666666666664
2280558;A652;2020-09-19;0.0;2656.3;24.454166666666666;27.1;23.0;92.0;70.0;14.3;2.558333333333333
2280559;A652;2020-09-20;1.8;391.4;22.870833333333334;23.8;21.8;93.0;78.0;11.8;3.5173913043478264
2280560;A652;2020-09-21;8.2;2113.1;22.745833333333334;26.1;21.6;94.0;76.0;11.4;2.3916666666666666
2280561;A652;2020-09-22;17.8;263.5;19.675;22.2;17.6;96.0;83.0;17.9;9.625
2280562;A652;2020-09-23;2.4;1825.5;20.675;24.1;18.4;96.0;68.0;11.0;3.908333333333333
2280563;A652;2020-09-24;0.0;2913.3;22.75;26.8;20.6;84.0;66.0;11.9;3.783333333333333
2280564;A652;2020-09-25;0.0;3511.4;23.320833333333336;27.9;20.7;90.0;64.0;6.8;1.7833333333333332
2280565;A652;2020-09-26;0.0;3013.7;23.933333333333334;27.9;22.7;91.0;68.0;6.9;2.033333333333333
2280566;A652;2020-09-27;0.0;3482.6;27.879166666666663;37.9;22.6;91.0;21.0;7.5;1.5166666666666666
2280567;A652;2020-09-28;0.0;2903.2;25.54583333333333;29.9;23.6;93.0;56.0;21.7;2.8125
2280568;A652;2020-09-29;3.0;1128.6;24.6625;28.5;23.0;93.0;43.0;11.0;4.15
2280569;A652;2020-09-30;0.0;3422.3;24.916666666666668;29.0;22.6;92.0;69.0;8.5;3.091666666666667
2280570;A652;2020-10-01;0.0;3365.2;25.120833333333334;31.7;23.3;94.0;59.0;9.4;2.441666666666667
2280571;A652;2020-10-02;0.0;3334.5;28.683333333333334;33.1;25.0;91.0;45.0;6.6;1.7875
2280572;A652;2020-10-03;0.0;3262.1;27.041666666666668;33.1;24.5;91.0;44.0;19.1;4.45
2280573;A652;2020-10-04;0.0;908.9;22.933333333333334;24.6;20.8;95.0;80.0;16.8;8.816666666666666
2280574;A652;2020-10-05;0.2;3016.6;23.275;27.5;20.9;94.0;70.0;18.7;5.795833333333333
2280575;A652;2020-10-06;0.0;3214.4;24.27916666666667;28.1;22.4;92.0;69.0;17.9;3.283333333333333
2280576;A652;2020-10-07;0.0;3045.8;24.166666666666668;27.1;23.0;91.0;75.0;8.3;2.4
2280577;A652;2020-10-08;3.0;1164.7;24.266666666666666;28.2;23.2;93.0;69.0;17.8;2.625
2280578;A652;2020-10-09;2.8;839.7;23.67083333333333;25.0;22.8;94.0;84.0;10.7;2.154166666666667
2280579;A652;2020-10-10;1.8;2166.1;23.0;25.0;20.8;95.0;66.0;13.9;4.4
2280580;A652;2020-10-11;0.0;3559.0;22.683333333333334;26.8;19.8;73.0;48.0;8.9;3.4416666666666664
2280581;A652;2020-10-12;0.0;3694.1;22.83333333333333;27.6;20.8;81.0;53.0;14.4;4.458333333333333
2280582;A652;2020-10-13;0.0;3501.5;24.04583333333333;28.4;21.1;84.0;61.0;6.8;1.8958333333333333
2280583;A652;2020-10-14;0.0;3278.4;24.741666666666664;26.9;23.0;88.0;64.0;13.8;3.4416666666666664
2280584;A652;2020-10-15;0.0;2448.0;23.566666666666663;25.5;22.9;90.0;78.0;13.2;3.720833333333333
2280585;A652;2020-10-16;0.0;2453.6;22.329166666666666;24.7;20.9;87.0;65.0;9.4;3.0541666666666667
2280586;A652;2020-10-17;0.8;3878.7;22.75;27.9;20.0;84.0;53.0;8.8;3.2875
2280587;A652;2020-10-18;0.0;3381.2;23.025;27.6;20.4;80.0;58.0;14.3;4.658333333333333
2280588;A652;2020-10-19;0.0;3417.6;23.2375;28.1;21.4;85.0;59.0;13.8;4.375
2280589;A652;2020-10-20;0.0;3787.7;23.729166666666668;28.4;21.4;88.0;62.0;6.6;2.2958333333333334
2280590;A652;2020-10-21;0.0;3654.4;23.366666666666664;26.8;21.2;92.0;72.0;5.9;1.3125
2280591;A652;2020-10-22;0.0;3240.6;22.67083333333333;26.4;20.9;94.0;69.0;11.9;4.254166666666666
2280592;A652;2020-10-23;0.0;3870.6;22.35833333333333;27.9;20.0;82.0;57.0;12.5;3.875
2280593;A652;2020-10-24;0.2;3011.6;21.3;25.1;19.3;93.0;69.0;11.6;2.5083333333333333
2280594;A652;2020-10-25;0.6;3502.6;20.34583333333333;24.1;18.4;96.0;69.0;13.7;4.28695652173913
2280595;A652;2020-10-26;11.8;3812.8;22.383333333333336;26.8;18.8;94.0;67.0;5.8;1.4166666666666667
2280596;A652;2020-10-27;0.0;3705.9;22.09166666666667;26.4;19.9;93.0;68.0;8.3;2.0875
2280597;A652;2020-10-28;0.0;3683.6;23.666666666666668;28.9;19.8;92.0;63.0;5.7;1.2458333333333331
2280598;A652;2020-10-29;0.0;3326.6;24.041666666666668;28.1;21.7;93.0;58.0;7.3;2.379166666666667
2280599;A652;2020-10-30;16.2;1034.1;21.6375;23.9;19.1;96.0;89.0;11.2;3.1333333333333333
2280600;A652;2020-10-31;9.0;1275.6;19.716666666666665;21.5;18.7;96.0;87.0;9.6;2.6125
2280601;A652;2020-11-01;3.2;2161.1;20.1375;22.1;17.6;95.0;70.0;11.5;2.65
2280602;A652;2020-11-02;3.2;4014.9;19.9875;23.2;17.2;92.0;65.0;8.4;2.4541666666666666
2280603;A652;2020-11-03;0.2;3842.0;21.2;26.1;18.5;85.0;60.0;10.2;2.5541666666666667
2280604;A652;2020-11-04;1.4;2796.7;20.85833333333333;25.2;18.9;91.0;70.0;10.7;2.2583333333333333
2280605;A652;2020-11-05;2.6;2938.2;20.404166666666665;24.9;18.7;93.0;74.0;9.3;2.2041666666666666
2280606;A652;2020-11-06;5.6;3761.9;20.758333333333333;24.7;17.6;92.0;69.0;6.7;1.4666666666666668
2280607;A652;2020-11-07;0.0;3800.3;21.995833333333334;25.2;19.9;85.0;65.0;5.2;1.2
2280608;A652;2020-11-08;0.0;2451.5;22.308333333333334;27.2;21.1;95.0;68.0;6.3;1.3291666666666666
2280609;A652;2020-11-09;1.2;3382.1;23.5;28.8;21.5;96.0;73.0;5.4;1.6666666666666667
2280610;A652;2020-11-10;0.4;1477.7;22.866666666666664;25.3;21.6;96.0;86.0;7.0;1.5666666666666669
2280611;A652;2020-11-11;0.0;2019.0;23.1375;24.7;22.3;95.0;86.0;7.0;1.7333333333333334
2280612;A652;2020-11-12;0.4;3396.2;23.97083333333333;27.8;22.2;95.0;75.0;5.7;1.4166666666666667
2280613;A652;2020-11-13;0.2;2785.7;24.133333333333336;28.3;22.6;94.0;72.0;5.2;1.3833333333333335
2280614;A652;2020-11-14;0.0;3125.2;24.504166666666663;27.6;23.2;93.0;76.0;7.3;1.6708333333333334
2280615;A652;2020-11-15;0.0;3866.7;25.64583333333333;30.3;22.8;94.0;67.0;7.1;2.125
2280616;A652;2020-11-16;0.0;3847.9;25.75;29.3;23.3;93.0;66.0;9.8;2.029166666666667
2280617;A652;2020-11-17;2.2;3902.2;24.9375;30.0;22.4;95.0;54.0;14.4;2.6375
2280618;A652;2020-11-18;1.2;1667.0;22.275;24.4;21.2;95.0;80.0;8.5;2.2583333333333333
2280619;A652;2020-11-19;10.0;1532.8;22.2;24.6;20.7;96.0;85.0;16.7;4.370833333333334
2280620;A652;2020-11-20;6.0;2031.2;21.0875;23.4;19.7;95.0;75.0;17.6;3.325
2280621;A652;2020-11-21;0.8;3887.9;23.0;27.4;19.8;89.0;63.0;7.6;2.4
2280622;A652;2020-11-22;0.0;2727.4;23.48333333333333;28.3;21.2;86.0;64.0;12.1;3.608333333333333
2280623;A652;2020-11-23;0.4;3788.5;23.35833333333333;29.3;19.7;89.0;59.0;12.1;3.2916666666666665
2280624;A652;2020-11-24;0.0;4023.8;24.791666666666668;30.2;22.2;86.0;62.0;12.8;5.366666666666667
2280625;A652;2020-11-25;0.0;3998.1;24.366666666666664;29.5;21.6;89.0;62.0;14.9;4.508333333333334
2280626;A652;2020-11-26;0.0;4019.0;24.875;28.1;22.2;90.0;63.0;11.3;2.8000000000000003
2280627;A652;2020-11-27;0.0;3931.7;24.25;28.7;21.1;90.0;64.0;8.1;1.9625
2280628;A652;2020-11-28;0.0;3947.3;22.89583333333333;28.2;19.5;94.0;62.0;13.9;2.6958333333333333
2280629;A652;2020-11-29;0.0;3991.8;24.40416666666667;28.1;20.4;88.0;63.0;10.2;2.566666666666667
2280630;A652;2020-11-30;0.0;3835.5;25.04583333333333;28.8;20.6;89.0;59.0;7.4;2.154166666666667
2280631;A652;2020-12-01;0.0;3820.1;23.916666666666668;26.5;20.1;93.0;65.0;9.7;2.495833333333333
2280632;A652;2020-12-02;0.0;3546.8;24.195833333333336;28.3;22.4;94.0;72.0;5.4;1.5333333333333332
2280633;A652;2020-12-03;0.0;3706.5;26.15;30.5;22.6;93.0;63.0;5.7;1.7166666666666668
2280634;A652;2020-12-04;0.0;3864.8;26.925;30.3;24.3;91.0;64.0;9.4;2.35
2280635;A652;2020-12-05;0.6;3434.1;24.7625;29.2;23.4;95.0;76.0;10.7;3.1916666666666664
2280636;A652;2020-12-06;1.0;772.5;22.725;24.0;22.1;95.0;81.0;11.8;2.4541666666666666
2280637;A652;2020-12-07;13.2;1445.7;22.4875;24.2;21.9;96.0;93.0;11.3;2.458333333333333
2280638;A652;2020-12-08;9.6;3264.0;23.325;27.0;21.2;96.0;81.0;9.0;2.4
2280639;A652;2020-12-09;0.0;2698.1;23.9;25.7;23.2;91.0;83.0;7.4;2.1958333333333333
2280640;A652;2020-12-10;2.4;1440.9;23.229166666666668;25.3;22.1;95.0;83.0;5.5;1.3541666666666667
2280641;A652;2020-12-11;0.2;3912.7;24.27916666666667;29.4;21.8;93.0;69.0;8.6;1.991666666666667
2280642;A652;2020-12-12;0.0;3773.7;25.0375;28.9;23.1;93.0;73.0;5.3;1.375
2280643;A652;2020-12-13;16.6;1548.7;24.870833333333334;27.8;23.2;94.0;62.0;11.6;1.8125
2280644;A652;2020-12-14;0.0;3627.0;27.479166666666668;32.4;24.9;86.0;56.0;7.9;1.7958333333333334
2280645;A652;2020-12-15;0.2;3933.5;26.195833333333336;31.0;23.5;93.0;62.0;9.9;2.495833333333333
2280646;A652;2020-12-16;0.0;3778.0;26.52916666666667;30.3;24.2;92.0;68.0;10.7;2.345833333333333
2280647;A652;2020-12-17;0.6;3241.7;25.8;30.0;24.2;92.0;68.0;7.5;2.0500000000000003
2280648;A652;2020-12-18;0.2;3555.7;26.1;28.5;24.4;92.0;76.0;9.0;2.075
2280649;A652;2020-12-19;0.0;3792.3;26.979166666666668;31.1;24.6;91.0;67.0;5.5;1.7916666666666667
2280650;A652;2020-12-20;0.0;3822.7;27.166666666666668;32.1;23.9;92.0;62.0;5.8;1.65
2280651;A652;2020-12-21;0.0;3789.6;27.2375;31.9;24.4;91.0;62.0;7.2;1.7333333333333334
2280652;A652;2020-12-22;3.6;735.3;24.7625;26.3;22.1;95.0;89.0;12.3;4.141666666666667
2280653;A652;2020-12-23;0.4;1196.4;23.366666666666664;25.4;21.7;95.0;79.0;9.8;2.4
2280654;A652;2020-12-24;1.6;696.4;22.183333333333334;23.4;20.5;95.0;77.0;5.9;1.225
2280655;A652;2020-12-25;12.6;2403.1;22.67083333333333;26.0;20.6;96.0;78.0;7.4;1.6291666666666669
2280656;A652;2020-12-26;7.6;3973.0;24.316666666666663;29.4;20.6;94.0;67.0;6.5;2.3041666666666667
2280657;A652;2020-12-27;1.6;1913.7;23.883333333333336;25.9;22.9;95.0;77.0;6.7;1.7291666666666667
2280658;A652;2020-12-28;0.0;3228.4;24.491666666666664;28.0;22.8;95.0;75.0;6.5;1.2333333333333334
2280659;A652;2020-12-29;0.2;2986.8;26.2875;29.5;23.2;89.0;59.0;8.5;1.8
2280660;A652;2020-12-30;0.6;2605.0;25.825;28.9;23.3;91.0;69.0;7.8;1.7041666666666666
2280661;A652;2020-12-31;9.8;3829.0;27.725;34.3;23.0;93.0;39.0;18.0;2.345833333333333
2428394;A652;2021-01-01;0.6;3056.5;24.84583333333333;29.6;22.7;93.0;71.0;7.4;1.6166666666666665
2428395;A652;2021-01-02;17.2;951.2;23.8875;27.0;21.7;96.0;80.0;17.0;2.725
2428396;A652;2021-01-03;4.4;2919.0;23.070833333333336;26.3;21.3;96.0;77.0;9.4;2.858333333333333
2428397;A652;2021-01-04;0.2;3898.3;25.291666666666668;29.8;22.9;91.0;66.0;8.1;2.216666666666667
2428398;A652;2021-01-05;0.0;3277.8;26.179166666666664;31.7;24.0;90.0;66.0;5.1;1.9375
2428399;A652;2021-01-06;0.0;3617.5;27.475;33.1;24.2;95.0;62.0;7.3;1.4833333333333334
2428400;A652;2021-01-07;0.0;4012.4;28.133333333333336;32.7;25.4;85.0;55.0;7.7;2.0
2428401;A652;2021-01-08;0.0;3907.3;27.98333333333333;32.1;25.8;89.0;59.0;11.4;2.2125
2428402;A652;2021-01-09;1.2;3800.7;27.17083333333333;30.8;25.0;94.0;71.0;5.7;1.8458333333333328
2428403;A652;2021-01-10;0.0;3849.2;28.09583333333333;33.1;25.7;91.0;65.0;9.7;3.420833333333333
2428404;A652;2021-01-11;0.0;3849.7;26.9625;31.8;24.8;91.0;67.0;8.7;3.1666666666666665
2428405;A652;2021-01-12;0.0;3594.2;25.96666666666667;30.0;23.1;91.0;63.0;10.5;2.2416666666666667
2428406;A652;2021-01-13;0.0;3845.1;25.09166666666667;30.1;22.6;91.0;62.0;7.5;1.8083333333333331
2428407;A652;2021-01-14;0.0;3925.0;23.77083333333333;29.4;21.4;90.0;63.0;8.3;2.1125000000000003
2428408;A652;2021-01-15;0.0;3917.1;23.34583333333333;28.5;20.5;93.0;65.0;11.1;2.6041666666666665
2428409;A652;2021-01-16;0.0;3918.9;24.870833333333334;29.8;21.6;90.0;62.0;10.8;2.6583333333333337
2428410;A652;2021-01-17;0.0;3912.4;25.579166666666666;32.4;22.4;85.0;44.0;10.6;3.158333333333333
2428411;A652;2021-01-18;0.0;3902.6;26.83333333333333;33.3;23.4;79.0;35.0;10.8;2.558333333333333
2428412;A652;2021-01-19;0.0;3813.1;24.29583333333333;27.7;21.6;91.0;64.0;6.8;1.8625
2428413;A652;2021-01-20;0.0;3838.2;24.45;28.5;21.8;96.0;63.0;4.9;1.7375
2428414;A652;2021-01-21;0.0;3878.6;25.320833333333336;30.4;22.4;91.0;62.0;12.2;2.5416666666666665
2428415;A652;2021-01-22;0.0;3914.4;25.40416666666667;31.0;22.9;92.0;61.0;10.7;2.9333333333333336
2428416;A652;2021-01-23;0.0;3682.6;24.554166666666664;30.0;21.7;93.0;61.0;13.2;3.3875
2428417;A652;2021-01-24;0.0;3893.5;24.104166666666668;27.5;21.3;89.0;63.0;9.4;2.470833333333333
2428418;A652;2021-01-25;0.0;3626.0;24.570833333333336;29.3;21.0;90.0;56.0;9.7;2.1875
2428419;A652;2021-01-26;0.0;3121.7;25.35;29.2;22.4;85.0;59.0;6.5;1.5291666666666668
2428420;A652;2021-01-27;0.0;3853.7;26.995833333333334;35.1;22.5;84.0;36.0;11.1;2.404166666666667
2428421;A652;2021-01-28;0.0;3788.3;28.254166666666663;35.4;22.6;75.0;29.0;7.3;1.9666666666666668
2428422;A652;2021-01-29;0.0;3780.9;26.2625;35.5;21.6;90.0;33.0;11.0;2.1708333333333334
2428423;A652;2021-01-30;0.0;3833.0;25.433333333333334;33.8;21.9;86.0;43.0;12.9;2.845833333333333
2428424;A652;2021-01-31;0.0;3336.3;25.35833333333333;31.3;22.1;83.0;50.0;12.3;2.316666666666667
2428425;A652;2021-02-01;0.0;3844.2;24.2625;27.9;21.4;86.0;62.0;13.4;3.279166666666667
2428426;A652;2021-02-02;0.0;3756.5;25.258333333333336;30.7;21.9;81.0;54.0;6.9;1.7833333333333332
2428427;A652;2021-02-03;0.0;3793.3;24.6;29.1;21.2;87.0;61.0;7.9;2.0125
2428428;A652;2021-02-04;0.0;3745.2;25.454166666666666;33.9;21.7;85.0;44.0;11.6;2.625
2428429;A652;2021-02-05;13.8;2405.5;23.95833333333333;28.4;21.4;96.0;63.0;15.4;1.9
2428430;A652;2021-02-06;2.6;1519.4;21.4875;24.3;19.8;96.0;78.0;7.4;1.675
2428431;A652;2021-02-07;1.0;2681.1;23.73333333333333;28.0;21.6;90.0;68.0;5.4;1.3166666666666669
2428432;A652;2021-02-08;6.2;1455.8;22.65416666666667;23.8;20.8;95.0;71.0;6.2;1.0083333333333333
2428433;A652;2021-02-09;0.2;3200.7;23.933333333333334;28.1;22.2;88.0;66.0;4.8;1.5583333333333331
2428434;A652;2021-02-10;0.0;3486.5;24.870833333333334;29.3;22.0;89.0;61.0;5.8;2.0875
2428435;A652;2021-02-11;0.0;3502.3;25.433333333333334;30.7;23.3;89.0;65.0;8.4;1.7916666666666667
2428436;A652;2021-02-12;0.0;3001.3;25.254166666666663;29.5;23.0;91.0;70.0;4.1;1.4583333333333333
2428437;A652;2021-02-13;2.2;1911.3;25.17083333333333;28.0;23.7;94.0;76.0;5.0;1.5458333333333334
2428438;A652;2021-02-14;4.8;3758.7;25.3375;31.2;23.0;93.0;57.0;13.1;2.183333333333333
2428439;A652;2021-02-15;0.0;2726.7;25.28333333333333;27.1;24.0;88.0;63.0;9.3;1.4333333333333331
2428440;A652;2021-02-16;0.0;3702.2;25.554166666666664;28.8;22.7;91.0;69.0;6.2;1.3
2428441;A652;2021-02-17;0.0;2193.5;25.2375;27.5;24.1;92.0;73.0;4.8;1.4166666666666667
2428442;A652;2021-02-18;0.0;3561.9;25.6375;30.1;23.3;93.0;59.0;11.3;1.6333333333333335
2428443;A652;2021-02-19;0.0;3687.6;26.041666666666668;29.2;23.3;92.0;71.0;4.4;1.5
2428444;A652;2021-02-20;0.0;3716.2;26.47083333333333;30.7;24.5;92.0;71.0;6.3;1.7583333333333335
2428445;A652;2021-02-21;1.6;3043.3;25.979166666666668;31.1;24.2;92.0;66.0;7.5;1.4458333333333335
2428446;A652;2021-02-22;1.4;3579.7;25.4125;28.3;24.4;92.0;78.0;7.7;1.9625
2428447;A652;2021-02-23;0.0;3810.0;26.375;31.3;23.2;89.0;65.0;6.8;2.404166666666667
2428448;A652;2021-02-24;0.0;3727.2;26.22083333333333;31.0;23.6;92.0;55.0;9.3;2.5
2428449;A652;2021-02-25;0.0;1012.2;25.17083333333333;26.8;24.2;91.0;79.0;7.0;1.7291666666666667
2428450;A652;2021-02-26;0.0;1968.9;25.7875;28.5;24.3;91.0;74.0;6.5;1.9
2428451;A652;2021-02-27;0.0;3260.1;25.8375;30.5;24.2;92.0;68.0;5.9;1.5833333333333333
2428452;A652;2021-02-28;0.0;3538.9;26.433333333333334;31.5;24.2;89.0;60.0;13.2;4.158333333333333
2428453;A652;2021-03-01;0.0;2389.9;25.183333333333334;29.2;23.1;86.0;63.0;9.2;2.5125
2428454;A652;2021-03-02;0.0;3712.3;24.85833333333333;29.6;22.4;88.0;61.0;9.5;1.8375
2428455;A652;2021-03-03;0.0;3627.4;25.741666666666664;29.2;22.8;87.0;60.0;7.2;1.7833333333333332
2428456;A652;2021-03-04;0.0;3491.4;25.4375;29.1;22.5;89.0;60.0;10.0;2.0166666666666666
2428457;A652;2021-03-05;0.0;3618.6;26.08333333333333;31.9;22.7;91.0;41.0;12.4;2.8791666666666664
2428458;A652;2021-03-06;9.6;2334.6;26.666666666666668;31.5;22.6;93.0;43.0;9.6;2.2666666666666666
2428459;A652;2021-03-07;17.6;2679.6;23.42083333333333;27.0;21.9;96.0;82.0;7.8;0.9916666666666668
2428460;A652;2021-03-08;0.0;2880.0;24.570833333333336;29.6;22.8;94.0;72.0;5.4;1.6458333333333333
2428461;A652;2021-03-09;0.0;3561.6;25.3625;30.8;22.7;92.0;64.0;8.9;2.058333333333333
2428462;A652;2021-03-10;0.0;3605.6;24.39583333333333;25.8;23.3;92.0;72.0;11.3;2.704166666666667
2428463;A652;2021-03-11;0.0;3525.0;25.291666666666668;30.4;23.0;91.0;63.0;7.2;1.8416666666666668
2428464;A652;2021-03-12;0.0;3097.1;25.479166666666668;28.8;23.9;95.0;73.0;10.3;1.875
2428465;A652;2021-03-13;0.0;3388.3;26.445833333333336;30.5;24.0;95.0;71.0;8.9;1.25
2428466;A652;2021-03-14;0.0;3360.7;26.516666666666666;31.7;24.3;93.0;65.0;4.1;1.5458333333333334
2428467;A652;2021-03-15;0.0;3455.6;26.891666666666666;32.3;24.4;92.0;63.0;5.1;1.7708333333333333
2428468;A652;2021-03-16;0.0;3178.1;26.92083333333333;32.0;25.3;89.0;64.0;9.7;2.1958333333333333
2428469;A652;2021-03-17;0.0;3392.2;26.25;30.3;23.1;85.0;59.0;6.4;1.9416666666666669
2428470;A652;2021-03-18;0.0;3340.1;28.016666666666666;34.0;25.2;84.0;38.0;6.8;1.8083333333333331
2428471;A652;2021-03-19;0.0;3384.1;27.4875;31.5;25.5;89.0;61.0;5.3;1.6
2428472;A652;2021-03-20;0.0;3391.9;27.429166666666664;33.5;24.7;90.0;54.0;12.9;2.670833333333333
2428473;A652;2021-03-21;0.0;3419.6;27.39583333333333;33.2;24.2;83.0;52.0;5.7;1.7958333333333334
2428474;A652;2021-03-22;0.0;3303.9;27.454166666666666;30.4;25.3;91.0;65.0;10.1;2.029166666666667
2428475;A652;2021-03-23;0.0;3386.9;26.375;30.0;24.1;91.0;65.0;8.1;1.8333333333333333
2428476;A652;2021-03-24;0.0;3360.4;26.570833333333336;32.9;24.2;90.0;55.0;6.7;2.0142857142857142
2428477;A652;2021-03-25;0.0;3040.8;26.941666666666663;31.9;24.6;89.0;58.0;6.3;1.5541666666666665
2428478;A652;2021-03-26;0.0;3202.5;27.729166666666668;33.8;25.2;89.0;52.0;5.1;1.8625
2428479;A652;2021-03-27;0.0;3227.3;27.84166666666667;34.1;25.3;90.0;46.0;12.4;2.109090909090909
2428480;A652;2021-03-28;0.0;3207.4;27.741666666666664;32.7;25.7;88.0;61.0;5.1;1.9416666666666669
2428481;A652;2021-03-29;0.0;3021.0;28.05;32.2;25.9;88.0;60.0;6.5;1.5791666666666666
2428482;A652;2021-03-30;30.0;3300.1;26.129166666666663;30.7;22.0;95.0;60.0;17.6;2.6375
2428483;A652;2021-03-31;2.0;3312.8;25.004166666666663;27.8;22.7;95.0;62.0;11.7;3.095833333333333
2428484;A652;2021-04-01;6.0;3340.0;24.725;27.6;20.8;93.0;47.0;16.8;3.9166666666666665
2428485;A652;2021-04-02;0.0;3186.5;24.870833333333334;27.4;21.9;89.0;64.0;13.0;3.5041666666666664
2428486;A652;2021-04-03;1.6;3213.7;25.058333333333334;29.8;22.9;89.0;61.0;8.7;1.725
2428487;A652;2021-04-04;0.4;3286.1;24.92083333333333;27.8;22.8;91.0;65.0;6.6;2.3041666666666667
2428488;A652;2021-04-05;2.6;3025.5;25.258333333333336;30.2;22.2;88.0;61.0;9.2;2.845833333333333
2428489;A652;2021-04-06;0.0;3078.6;25.320833333333336;29.9;22.9;79.0;60.0;13.8;3.9958333333333336
2428490;A652;2021-04-07;1.6;3226.8;24.416666666666668;28.7;22.1;92.0;67.0;16.8;4.054166666666666
2428491;A652;2021-04-08;5.2;1832.4;23.96666666666667;28.5;21.9;92.0;65.0;13.0;3.5625
2428492;A652;2021-04-09;0.0;3172.0;25.175;30.0;22.5;83.0;58.0;13.9;3.545833333333333
2428493;A652;2021-04-10;0.0;3208.2;24.8;30.1;22.1;78.0;47.0;8.2;2.308333333333333
2428494;A652;2021-04-11;0.0;3154.4;25.383333333333336;30.4;22.3;78.0;40.0;6.9;1.6833333333333331
2428495;A652;2021-04-12;0.0;3114.2;27.03333333333333;33.4;23.0;86.0;26.0;12.6;2.475
2428496;A652;2021-04-13;4.0;2346.4;23.425;26.0;21.4;95.0;69.0;13.0;2.1791666666666667
2428497;A652;2021-04-14;0.0;3130.6;23.825;26.1;22.2;75.0;60.0;5.0;1.3666666666666665
2428498;A652;2021-04-15;0.0;2473.6;23.691666666666663;28.0;21.2;83.0;60.0;7.6;1.85
2428499;A652;2021-04-16;0.0;3024.1;24.14583333333333;29.9;21.8;80.0;50.0;10.1;2.65
2428500;A652;2021-04-17;0.0;2949.9;23.53333333333333;28.7;21.2;91.0;61.0;8.4;2.075
2428501;A652;2021-04-18;0.0;2734.7;23.870833333333334;26.2;22.1;92.0;77.0;8.0;2.0375
2428502;A652;2021-04-19;1.6;3270.3;23.65416666666667;25.6;22.2;91.0;72.0;15.6;3.779166666666667
2428503;A652;2021-04-20;0.0;3068.7;23.72083333333333;25.3;21.9;86.0;68.0;17.9;6.75
2428504;A652;2021-04-21;18.4;2383.3;22.479166666666668;24.5;20.8;94.0;76.0;15.5;5.129166666666666
2428505;A652;2021-04-22;9.6;2012.8;21.59583333333333;23.7;19.2;95.0;77.0;9.9;2.033333333333333
2428506;A652;2021-04-23;9.8;2975.8;22.429166666666664;25.2;19.3;93.0;59.0;10.5;3.033333333333333
2428507;A652;2021-04-24;0.0;2839.1;23.2625;27.4;21.2;85.0;67.0;6.0;1.4875
2428508;A652;2021-04-25;0.0;2767.4;23.916666666666668;28.9;21.2;90.0;66.0;4.7;1.65
2428509;A652;2021-04-26;0.0;1639.7;23.75;26.4;22.1;89.0;75.0;5.0;1.5125000000000002
2428510;A652;2021-04-27;0.6;2145.4;23.48333333333333;28.7;21.7;91.0;68.0;11.8;2.270833333333333
2428511;A652;2021-04-28;3.8;2850.3;23.225;28.3;20.7;93.0;67.0;9.2;2.0541666666666667
2428512;A652;2021-04-29;32.6;1638.3;21.42083333333333;24.2;18.7;95.0;67.0;8.3;1.9583333333333333
2428513;A652;2021-04-30;0.0;2491.2;22.05;25.8;20.0;86.0;62.0;6.9;1.4333333333333331
2428514;A652;2021-05-01;0.0;2291.0;22.3375;26.3;20.0;90.0;58.0;9.4;2.379166666666667
2428515;A652;2021-05-02;0.0;2187.9;22.90416666666667;26.9;20.6;86.0;66.0;7.4;1.7958333333333334
2428516;A652;2021-05-03;0.0;2821.2;23.27083333333333;27.8;20.3;90.0;62.0;6.2;1.8458333333333328
2428517;A652;2021-05-04;0.0;2754.0;23.325;27.4;21.1;92.0;69.0;4.8;1.4291666666666665
2428518;A652;2021-05-05;0.0;2694.1;24.316666666666663;29.6;22.0;91.0;55.0;4.8;1.3125
2428519;A652;2021-05-06;0.0;2575.2;24.17083333333333;28.4;22.3;92.0;65.0;6.5;1.7125
2428520;A652;2021-05-07;12.4;695.2;23.054166666666664;24.6;20.7;94.0;71.0;11.5;3.4333333333333336
2428521;A652;2021-05-08;3.4;1836.2;21.53333333333333;24.5;19.3;93.0;69.0;11.1;2.316666666666667
2428522;A652;2021-05-09;0.0;2241.5;21.575;25.5;20.2;83.0;64.0;11.0;2.670833333333333
2428523;A652;2021-05-10;0.0;2744.8;22.34166666666667;26.7;20.4;79.0;56.0;8.7;2.4375
2428524;A652;2021-05-11;0.0;2556.1;22.21666666666667;27.2;19.3;84.0;55.0;5.5;1.5375
2428525;A652;2021-05-12;0.0;2159.8;22.579166666666666;25.6;20.5;88.0;72.0;6.5;1.5625
